Price;Host ID;Host Response Rate;Host Total Listings Count;Neighbourhood Cleansed;Neighbourhood Group Cleansed;Smart Location;Property Type;Room Type;Accommodates;Bathrooms;Bedrooms;Beds;Bed Type;Guests Included;Extra People;Minimum Nights;Maximum Nights;Availability 30;Availability 60;Availability 90;Availability 365;Number of Reviews;Review Scores Accuracy;Review Scores Cleanliness;Review Scores Location;Review Scores Value;Cancellation Policy;Calculated host listings count
22.0;5735364;100.0;1.0;Gaztambide;Chamberí;Madrid, Spain;Apartment;Private room;1;1.5;1.0;1.0;Real Bed;1;10;1;1125;0;23;53;328;2;9.0;9.0;10.0;10.0;flexible;1.0
39.0;32248375;;1.0;Gaztambide;Chamberí;Madrid, Spain;Loft;Private room;2;1.0;1.0;3.0;Real Bed;1;25;1;1125;0;0;0;125;17;10.0;9.0;10.0;9.0;flexible;1.0
160.0;118226525;100.0;1.0;Palacio;Centro;Madrid, Spain;Apartment;Entire home/apt;8;2.0;3.0;4.0;Real Bed;4;15;2;1125;2;18;39;123;1;10.0;8.0;10.0;10.0;flexible;1.0
49.0;113052686;100.0;1.0;Palma de Mallorca;;Palma, Spain;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;1;0;3;30;17;47;77;349;2;10.0;10.0;10.0;10.0;strict;1.0
125.0;109988141;100.0;3.0;Palacio;Centro;Madrid, Spain;Apartment;Entire home/apt;6;1.5;2.0;3.0;Real Bed;4;0;2;1125;7;24;32;293;6;10.0;10.0;10.0;10.0;moderate;3.0
33.0;24297204;100.0;1.0;Palos de Moguer;Arganzuela;Madrid, Spain;House;Private room;1;1.0;1.0;1.0;Real Bed;1;20;2;1125;1;22;52;327;14;10.0;10.0;10.0;10.0;flexible;1.0
65.0;1666293;100.0;4.0;Cortes;Centro;Madrid, Spain;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;1;20;5;15;6;23;53;262;41;9.0;9.0;10.0;9.0;flexible;1.0
65.0;4977367;100.0;4.0;Universidad;Centro;Madrid, Spain;Apartment;Entire home/apt;3;1.0;1.0;3.0;Real Bed;2;15;1;1125;6;25;47;322;75;8.0;9.0;9.0;8.0;strict;4.0
50.0;568536;;1.0;Brent;;Brent, United Kingdom;House;Private room;2;1.0;1.0;1.0;Real Bed;1;20;2;1125;27;57;87;362;8;10.0;9.0;10.0;10.0;moderate;1.0
110.0;1408525;94.0;51.0;Palacio;Centro;Madrid, Spain;Apartment;Entire home/apt;5;1.0;2.0;3.0;Real Bed;2;11;4;365;12;42;72;347;0;;;;;flexible;51.0
25.0;1895571;100.0;2.0;Fuente del Berro;Salamanca;Madrid, Spain;House;Private room;4;2.5;1.0;3.0;Real Bed;1;15;2;365;3;28;58;333;21;9.0;9.0;9.0;10.0;moderate;1.0
55.0;106501952;;1.0;Simancas;San Blas - Canillejas;Madrid, Spain;Condominium;Entire home/apt;4;1.0;3.0;3.0;Real Bed;1;0;10;1125;0;6;30;37;0;;;;;flexible;1.0
70.0;101260480;100.0;1.0;Sol;Centro;Madrid, Spain;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;1;0;2;7;4;18;42;87;6;10.0;10.0;10.0;10.0;flexible;1.0
15.0;20497920;100.0;3.0;Ventas;Ciudad Lineal;Madrid, Spain;Condominium;Private room;2;1.0;1.0;1.0;Real Bed;1;10;1;20;16;16;16;279;2;9.0;10.0;9.0;10.0;moderate;1.0
29.0;49486916;100.0;5.0;Justicia;Centro;Madrid, Spain;Apartment;Private room;3;2.0;1.0;2.0;Real Bed;1;17;1;1125;11;41;61;267;11;10.0;10.0;10.0;10.0;flexible;5.0
50.0;63901852;100.0;3.0;Embajadores;Centro;Madrid, Spain;Apartment;Private room;2;2.0;1.0;1.0;Real Bed;1;0;7;1125;0;0;4;279;19;10.0;10.0;10.0;10.0;flexible;2.0
55.0;31191634;100.0;3.0;Universidad;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;2.0;3.0;Real Bed;2;10;2;1125;5;15;28;275;67;10.0;9.0;10.0;9.0;strict;3.0
58.0;31708128;100.0;1.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;2.0;4.0;Real Bed;2;15;2;1125;0;1;4;210;71;10.0;10.0;9.0;9.0;strict;1.0
60.0;16829950;97.0;8.0;Rios Rosas;Chamberí;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;2;10;2;1125;5;5;5;5;7;9.0;10.0;9.0;9.0;flexible;6.0
25.0;21949890;40.0;3.0;Embajadores;Centro;Madrid, Spain;Apartment;Private room;3;2.0;1.0;2.0;Real Bed;2;15;1;30;8;38;68;68;3;10.0;9.0;9.0;9.0;flexible;3.0
120.0;2925707;;2.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;2.0;2.0;Real Bed;1;0;1;1125;0;0;0;0;0;;;;;strict;2.0
130.0;2247123;100.0;2.0;Justicia;Centro;Madrid, Spain;Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;1;0;2;1125;2;2;2;99;3;10.0;9.0;10.0;10.0;flexible;2.0
75.0;40011882;0.0;1.0;Cortes;Centro;Madrid, Spain;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;1;0;3;10;19;49;79;154;7;9.0;7.0;9.0;8.0;moderate;1.0
22.0;103024185;95.0;3.0;Acacias;Arganzuela;Madrid, Spain;Apartment;Private room;2;0.0;1.0;2.0;Real Bed;1;10;2;31;6;15;15;288;4;10.0;10.0;10.0;9.0;moderate;3.0
75.0;584351;100.0;11.0;Justicia;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;0.0;2.0;Real Bed;2;15;2;1125;0;15;30;289;35;10.0;9.0;10.0;9.0;strict;11.0
25.0;32076633;100.0;2.0;Ventas;Ciudad Lineal;Madrid, Spain;Bed & Breakfast;Private room;1;1.0;1.0;1.0;Real Bed;1;15;1;1125;30;60;90;365;6;10.0;10.0;8.0;8.0;strict;2.0
50.0;33898066;86.0;7.0;Imperial;Arganzuela;Madrid, Spain;Apartment;Entire home/apt;3;1.0;2.0;2.0;Real Bed;2;10;3;1125;11;31;61;336;2;6.0;7.0;9.0;9.0;strict;6.0
45.0;11172003;100.0;10.0;Almagro;Chamberí;Madrid, Spain;Bed & Breakfast;Private room;1;6.0;1.0;1.0;Real Bed;1;45;1;40;0;0;0;31;3;10.0;10.0;10.0;10.0;strict;10.0
18.0;9411230;100.0;1.0;Opañel;Carabanchel;Madrid, Spain;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;2;0;1;4;17;17;17;17;7;10.0;10.0;9.0;9.0;moderate;1.0
35.0;37207525;;1.0;Arapiles;Chamberí;Madrid, Spain;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;1;0;1;1125;29;59;89;364;4;7.0;8.0;9.0;7.0;flexible;1.0
140.0;37139522;100.0;1.0;Acacias;Arganzuela;Madrid, Spain;Apartment;Entire home/apt;4;2.0;2.0;4.0;Real Bed;1;0;5;1125;11;29;56;227;12;10.0;10.0;10.0;10.0;strict;1.0
48.0;26732121;100.0;1.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;2.0;3.0;Real Bed;2;20;1;1125;0;2;11;61;131;9.0;10.0;9.0;9.0;flexible;1.0
60.0;17443242;100.0;6.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;6;1.0;0.0;4.0;Real Bed;2;15;1;1125;2;5;10;136;145;9.0;9.0;8.0;9.0;moderate;5.0
150.0;77420214;100.0;11.0;Cortes;Centro;Madrid, Spain;Loft;Entire home/apt;2;2.0;1.0;1.0;Real Bed;1;0;3;330;14;30;48;292;17;10.0;10.0;10.0;10.0;strict;11.0
45.0;1717064;100.0;1.0;Sol;Centro;Madrid, Spain;Apartment;Private room;2;2.0;1.0;1.0;Real Bed;1;10;2;1125;9;37;67;67;0;;;;;strict;1.0
10.0;119647972;100.0;2.0;Los Rosales;Villaverde;Madrid, Spain;Condominium;Shared room;1;1.0;1.0;1.0;Real Bed;1;0;1;1125;0;0;0;0;0;;;;;strict;2.0
45.0;70463864;;2.0;Palos de Moguer;Arganzuela;Madrid, Spain;House;Private room;2;1.0;1.0;2.0;Real Bed;1;0;2;10;0;0;0;0;1;10.0;10.0;10.0;10.0;flexible;2.0
95.0;23218041;100.0;2.0;Justicia;Centro;Madrid, Spain;Apartment;Entire home/apt;6;1.0;2.0;3.0;Real Bed;3;20;2;1125;0;0;1;276;24;10.0;10.0;10.0;10.0;moderate;2.0
162.0;19299435;81.0;2.0;Sol;Centro;Madrid, Spain;Apartment;Entire home/apt;6;1.0;2.0;4.0;Real Bed;2;7;1;10;20;45;73;348;27;9.0;9.0;10.0;9.0;flexible;1.0
197.0;368907;100.0;11.0;Rios Rosas;Chamberí;Madrid, Spain;Apartment;Entire home/apt;6;4.0;4.0;1.0;Real Bed;1;12;3;180;8;12;17;251;10;9.0;9.0;9.0;8.0;strict;11.0
70.0;54310958;99.0;207.0;les Corts;Les Corts;Barcelona, Spain;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;1;0;2;2;0;2;6;6;0;;;;;strict;92.0
16.0;52499148;100.0;2.0;Puerta Bonita;Carabanchel;Madrid, Spain;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;1;12;1;1125;22;52;82;82;14;10.0;9.0;10.0;10.0;flexible;2.0
70.0;21514948;75.0;164.0;Cortes;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;1;10;2;1125;13;34;48;319;2;7.0;8.0;10.0;8.0;strict;145.0
20.0;88018776;100.0;1.0;Justicia;Centro;Madrid, Spain;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;1;0;1;1125;0;0;1;16;5;10.0;10.0;10.0;9.0;flexible;1.0
59.0;54623373;96.0;3.0;Cortes;Centro;Madrid, Spain;Apartment;Entire home/apt;3;1.0;0.0;3.0;Real Bed;2;20;2;1125;11;30;56;331;45;9.0;10.0;10.0;10.0;strict;2.0
65.0;91506664;100.0;5.0;Trafalgar;Chamberí;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;2;10;2;1125;14;42;66;66;28;9.0;9.0;10.0;9.0;strict;5.0
49.0;165406;100.0;11.0;Palacio;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;2;20;2;90;7;13;23;293;137;9.0;10.0;10.0;9.0;moderate;9.0
159.0;103997766;100.0;4.0;Mid-Wilshire;;Los Angeles, CA;Apartment;Entire home/apt;6;2.0;2.0;3.0;Real Bed;4;30;1;1125;6;6;7;57;0;;;;;strict;3.0
500.0;3256859;100.0;14.0;Justicia;Centro;Madrid, Spain;Apartment;Entire home/apt;6;1.0;2.0;6.0;Real Bed;4;15;2;999;6;25;37;102;65;9.0;10.0;9.0;9.0;strict;8.0
32.0;40581607;100.0;1.0;Embajadores;Centro;Madrid, Spain;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;1;12;3;1125;6;6;21;111;47;9.0;10.0;10.0;10.0;flexible;1.0
50.0;5239042;100.0;20.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;0.0;2.0;Real Bed;2;8;3;90;4;10;16;291;47;9.0;10.0;8.0;9.0;moderate;20.0
77.0;2864064;100.0;24.0;Cortes;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;2;15;1;1125;8;23;29;98;148;10.0;10.0;10.0;10.0;strict;23.0
129.0;3566146;100.0;142.0;Argüelles;Moncloa - Aravaca;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;2;0;3;1125;3;5;5;147;0;;;;;strict;77.0
90.0;63516002;90.0;1.0;Nueva España;Chamartín;Madrid, Spain;Apartment;Entire home/apt;4;1.0;2.0;3.0;Real Bed;1;0;1;1125;18;42;72;347;30;9.0;8.0;10.0;8.0;moderate;1.0
65.0;2302267;100.0;1.0;Palacio;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;2;9;3;1125;6;14;22;274;4;7.0;10.0;10.0;10.0;moderate;1.0
65.0;14146783;100.0;4.0;Cortes;Centro;Madrid, Spain;Apartment;Private room;4;1.0;1.0;2.0;Real Bed;1;0;2;365;13;28;53;328;0;;;;;flexible;4.0
200.0;26573918;100.0;1.0;Westminster;;London, United Kingdom;Apartment;Private room;4;2.0;2.0;2.0;Real Bed;1;0;2;10;5;17;28;28;71;10.0;10.0;10.0;9.0;strict;1.0
40.0;36628443;100.0;2.0;Universidad;Centro;Madrid, Spain;Bed & Breakfast;Private room;2;1.0;1.0;1.0;Real Bed;1;0;1;1125;19;46;76;351;51;10.0;9.0;10.0;10.0;strict;2.0
169.0;6365055;100.0;9.0;Argüelles;Moncloa - Aravaca;Madrid, Spain;Apartment;Entire home/apt;6;2.0;3.0;3.0;Real Bed;1;0;4;1125;6;15;27;199;16;10.0;10.0;10.0;10.0;moderate;7.0
28.0;11964814;100.0;1.0;Pueblo Nuevo;Ciudad Lineal;Madrid, Spain;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;1;0;1;1125;30;60;90;180;12;9.0;10.0;8.0;9.0;flexible;1.0
25.0;12585094;90.0;1.0;Palacio;Centro;Madrid, Spain;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;1;0;1;1125;8;38;68;68;25;10.0;9.0;10.0;10.0;flexible;1.0
40.0;102651;100.0;4.0;Leonidas;;New Orleans, LA;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;1;0;1;365;18;47;76;351;275;9.0;9.0;10.0;9.0;strict;4.0
92.0;4231218;100.0;3.0;Universidad;Centro;Madrid, Spain;Apartment;Entire home/apt;6;1.0;3.0;5.0;Real Bed;3;10;2;45;0;0;10;248;47;9.0;9.0;10.0;9.0;strict;3.0
78.0;24731996;89.0;13.0;Palacio;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;3.0;3.0;Real Bed;1;0;2;1125;0;0;0;0;2;9.0;10.0;9.0;8.0;flexible;9.0
50.0;19178426;;1.0;Castillejos;Tetuán;Madrid, Spain;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;1;10;2;30;29;59;89;364;0;;;;;strict;1.0
35.0;50363038;100.0;1.0;Prosperidad;Chamartín;Madrid, Spain;House;Private room;2;2.0;1.0;1.0;Real Bed;1;0;1;1125;14;39;67;342;48;9.0;9.0;9.0;9.0;flexible;1.0
49.0;2419618;100.0;3.0;Palacio;Centro;Madrid, Spain;Apartment;Private room;4;2.0;1.0;3.0;Real Bed;1;15;1;1125;29;59;89;364;2;7.0;7.0;9.0;8.0;strict;3.0
23.0;41154417;;1.0;Universidad;Centro;Madrid, Spain;Condominium;Private room;3;1.0;1.0;2.0;Real Bed;1;0;1;4;0;0;0;0;4;10.0;10.0;10.0;10.0;flexible;1.0
60.0;26098399;97.0;2.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;3;1.0;1.0;1.0;Pull-out Sofa;2;10;3;7;1;11;31;63;9;10.0;10.0;9.0;10.0;moderate;2.0
42.0;51564174;100.0;13.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;1;0;2;1125;3;11;31;286;3;9.0;10.0;9.0;9.0;strict;12.0
48.0;30635846;73.0;1.0;Embajadores;Centro;Madrid, Spain;Loft;Entire home/apt;3;1.5;0.0;1.0;Real Bed;2;15;3;1125;14;40;70;345;32;8.0;7.0;9.0;8.0;strict;1.0
12.0;24282336;100.0;3.0;Palos de Moguer;Arganzuela;Madrid, Spain;Apartment;Shared room;1;1.0;1.0;1.0;Real Bed;1;0;1;1125;10;10;10;10;54;10.0;10.0;10.0;10.0;flexible;2.0
148.0;4161237;100.0;4.0;Cortes;Centro;Madrid, Spain;Apartment;Entire home/apt;6;2.0;3.0;6.0;Real Bed;1;0;1;1125;2;16;25;279;91;9.0;9.0;10.0;9.0;strict;3.0
65.0;3031296;82.0;1.0;Palacio;Centro;Madrid, Spain;House;Entire home/apt;2;1.0;1.0;1.0;Real Bed;1;15;1;1125;2;8;20;58;1;10.0;10.0;10.0;10.0;moderate;1.0
62.0;67730882;100.0;2.0;Lista;Salamanca;Madrid, Spain;House;Entire home/apt;4;1.0;1.0;2.0;Real Bed;2;8;2;1125;17;47;77;167;10;10.0;9.0;10.0;9.0;flexible;2.0
75.0;48951414;100.0;1.0;Legazpi;Arganzuela;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;2;15;4;1125;0;0;3;255;11;10.0;10.0;10.0;10.0;moderate;1.0
85.0;21514948;75.0;164.0;Prosperidad;Chamartín;Madrid, Spain;Apartment;Entire home/apt;5;2.0;1.0;3.0;Real Bed;2;10;2;1125;16;40;47;322;2;10.0;10.0;10.0;10.0;strict;145.0
69.0;27099145;50.0;2.0;Palacio;Centro;Madrid, Spain;Apartment;Entire home/apt;3;1.0;0.0;3.0;Real Bed;2;5;2;1125;18;38;64;334;6;8.0;8.0;9.0;8.0;moderate;1.0
70.0;57725701;100.0;1.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;2;10;4;21;15;45;75;350;9;9.0;9.0;10.0;9.0;moderate;1.0
20.0;124183549;;1.0;Embajadores;Centro;Madrid, Spain;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;1;0;2;11;0;6;6;6;0;;;;;moderate;1.0
21.0;53343036;100.0;2.0;Arapiles;Chamberí;Madrid, Spain;Apartment;Private room;4;1.0;1.0;1.0;Real Bed;1;10;3;1125;15;36;43;43;5;8.0;9.0;9.0;9.0;strict;2.0
80.0;46304382;100.0;1.0;Universidad;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;2;10;2;1125;7;32;57;332;10;10.0;9.0;10.0;10.0;moderate;1.0
29.0;25088423;100.0;2.0;Fontarrón;Moratalaz;Madrid, Spain;Apartment;Private room;2;2.0;1.0;2.0;Real Bed;1;0;2;1125;0;0;0;219;40;10.0;10.0;9.0;9.0;flexible;2.0
30.0;6800451;;2.0;Almagro;Chamberí;Madrid, Spain;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;1;10;1;1125;0;0;0;187;7;9.0;9.0;10.0;10.0;flexible;2.0
47.0;38588119;100.0;1.0;Universidad;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;2.0;2.0;Real Bed;2;10;32;1125;19;47;70;345;48;8.0;8.0;10.0;8.0;strict;1.0
90.0;116242329;100.0;1.0;Cortes;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;2.0;2.0;Real Bed;1;20;1;1125;11;33;56;331;0;;;;;moderate;1.0
60.0;101223949;100.0;2.0;Recoletos;Salamanca;Madrid, Spain;Dorm;Private room;4;1.0;2.0;4.0;Real Bed;1;0;2;1125;10;29;53;328;8;9.0;10.0;10.0;9.0;flexible;2.0
10.0;104948419;90.0;3.0;Los Rosales;Villaverde;Madrid, Spain;Apartment;Shared room;1;1.0;1.0;1.0;Real Bed;1;0;1;1125;8;8;8;8;0;;;;;strict;3.0
59.0;81945856;76.0;8.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;5;1.0;1.0;3.0;Real Bed;1;0;1;1125;14;32;55;192;4;9.0;9.0;8.0;9.0;flexible;6.0
60.0;13203132;100.0;3.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;2;5;25;1125;0;22;52;327;2;10.0;10.0;10.0;10.0;strict;2.0
60.0;7242830;;1.0;Acacias;Arganzuela;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;2;15;2;1125;0;0;6;281;7;10.0;10.0;9.0;10.0;moderate;1.0
314.0;3566146;100.0;142.0;Universidad;Centro;Madrid, Spain;Apartment;Entire home/apt;6;2.5;3.0;3.0;Real Bed;2;26;3;1125;9;9;9;9;0;;;;;strict;77.0
25.0;58913097;;1.0;La Paz;Fuencarral - El Pardo;Madrid, Spain;House;Private room;1;1.0;1.0;1.0;Real Bed;1;0;2;9;17;47;77;352;0;;;;;flexible;1.0
59.0;6980058;100.0;9.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;2;1.0;1.0;1.0;Futon;1;0;4;1125;6;24;34;289;3;8.0;8.0;9.0;8.0;moderate;9.0
70.0;20175476;100.0;2.0;Estrella;Retiro;Madrid, Spain;House;Private room;4;2.0;3.0;3.0;Real Bed;1;0;2;15;16;46;76;166;0;;;;;moderate;2.0
19.0;2793583;100.0;1.0;Universidad;Centro;Madrid, Spain;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;1;0;2;15;12;42;72;347;45;8.0;9.0;10.0;9.0;moderate;1.0
50.0;63270289;90.0;1.0;Guindalera;Salamanca;Madrid, Spain;Apartment;Entire home/apt;4;1.0;2.0;4.0;Real Bed;1;0;2;7;19;49;79;354;0;;;;;flexible;1.0
200.0;85271787;100.0;21.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;5;1.0;2.0;4.0;Real Bed;1;0;1;60;18;40;70;247;0;;;;;flexible;13.0
85.0;23885855;100.0;1.0;Justicia;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;4;0;1;1130;10;34;59;334;21;10.0;10.0;10.0;9.0;strict;1.0
29.0;10864671;100.0;1.0;Embajadores;Centro;Madrid, Spain;Condominium;Private room;2;1.0;1.0;1.0;Real Bed;1;0;7;15;30;53;83;358;0;;;;;flexible;1.0
50.0;2807926;;1.0;Williamsburg;Brooklyn;New York, NY;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;1;30;3;7;0;0;0;0;6;10.0;9.0;10.0;10.0;moderate;1.0
138.0;36767873;100.0;3.0;Cortes;Centro;Madrid, Spain;Apartment;Entire home/apt;8;2.0;2.0;3.0;Real Bed;7;15;3;40;5;12;23;42;15;9.0;9.0;10.0;9.0;moderate;3.0
19.0;10009569;40.0;1.0;Delicias;Arganzuela;Madrid, Spain;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;1;30;1;30;29;59;89;364;23;10.0;10.0;9.0;9.0;flexible;1.0
14.0;105291555;100.0;1.0;Corralejos;Barajas;Madrid, Spain;Chalet;Private room;1;1.0;1.0;1.0;Real Bed;1;0;10;102;26;56;86;176;0;;;;;flexible;1.0
36.0;89214065;100.0;1.0;Concepción;Ciudad Lineal;Madrid, Spain;Apartment;Private room;3;1.0;1.0;2.0;Real Bed;2;10;1;1125;0;0;6;6;27;10.0;10.0;10.0;10.0;moderate;1.0
155.0;51343611;90.0;10.0;Westminster;;London, United Kingdom;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;1;0;1;188;17;47;75;75;0;;;;;strict;10.0
179.0;37291567;100.0;24.0;Sol;Centro;Madrid, Spain;Apartment;Entire home/apt;8;2.0;3.0;5.0;Real Bed;6;0;2;29;9;27;42;212;9;10.0;10.0;10.0;10.0;strict;21.0
45.0;11407661;100.0;2.0;Universidad;Centro;Madrid, Spain;Apartment;Entire home/apt;2;1.0;1.0;2.0;Real Bed;2;15;3;1125;8;19;35;275;86;10.0;10.0;10.0;10.0;strict;2.0
40.0;2315588;100.0;3.0;Universidad;Centro;Madrid, Spain;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;1;0;2;1125;0;0;15;290;3;10.0;9.0;10.0;9.0;flexible;3.0
45.0;3829511;;1.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;1;0;4;1125;0;0;0;0;24;10.0;9.0;10.0;10.0;flexible;1.0
60.0;4342998;86.0;3.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;6;1.0;3.0;3.0;Real Bed;1;0;1;1125;0;0;0;0;6;9.0;8.0;9.0;9.0;strict;3.0
82.0;8864750;100.0;74.0;Alcúdia;;Alcúdia, Spain;Apartment;Entire home/apt;7;2.0;3.0;4.0;Real Bed;6;15;4;1125;4;18;35;234;8;10.0;10.0;9.0;10.0;strict;64.0
150.0;26435996;73.0;5.0;Universidad;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;1;0;1;1125;21;51;81;138;1;8.0;8.0;10.0;8.0;strict;5.0
30.0;9023441;99.0;8.0;Los Rosales;Villaverde;Madrid, Spain;Apartment;Shared room;5;1.0;1.0;1.0;Real Bed;3;10;1;1125;15;38;58;330;8;9.0;9.0;8.0;9.0;strict;8.0
67.0;2036304;100.0;1.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;2;30;5;120;3;19;35;269;18;10.0;10.0;10.0;10.0;flexible;1.0
32.0;31353361;100.0;2.0;Alameda de Osuna;Barajas;Madrid, Spain;Bed & Breakfast;Private room;2;2.0;1.0;2.0;Real Bed;1;20;1;1125;13;32;57;328;298;10.0;10.0;9.0;10.0;flexible;2.0
40.0;3099652;;1.0;Entrevías;Puente de Vallecas;Madrid, Spain;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;1;10;1;6;30;60;90;365;3;9.0;9.0;9.0;9.0;flexible;1.0
120.0;34966;;1.0;Popincourt;;Paris, France;Apartment;Entire home/apt;5;1.0;2.0;4.0;Real Bed;2;15;1;1125;0;0;0;0;4;10.0;10.0;10.0;10.0;flexible;1.0
11.0;118793746;100.0;2.0;Simancas;San Blas - Canillejas;Madrid, Spain;Condominium;Private room;1;1.0;1.0;1.0;Real Bed;1;0;1;7;11;32;52;52;8;10.0;10.0;10.0;10.0;flexible;2.0
16.0;30107921;100.0;1.0;Ventas;Ciudad Lineal;Madrid, Spain;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;1;0;1;1125;0;24;54;329;51;9.0;10.0;8.0;9.0;strict;1.0
72.0;4231218;100.0;3.0;Palacio;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;2;7;2;15;2;11;20;295;20;9.0;9.0;10.0;9.0;strict;3.0
63.0;8827251;100.0;2.0;Cortes;Centro;Madrid, Spain;Apartment;Entire home/apt;3;1.0;2.0;2.0;Real Bed;2;40;3;100;4;15;21;57;59;10.0;10.0;10.0;9.0;strict;2.0
32.0;2809743;70.0;2.0;II Parioli/Nomentano;;Rome, Italy;Apartment;Private room;3;1.0;1.0;3.0;Real Bed;1;22;3;120;16;46;76;166;35;9.0;9.0;9.0;9.0;moderate_new;2.0
90.0;5012713;100.0;10.0;Cortes;Centro;Madrid, Spain;Apartment;Entire home/apt;2;1.0;2.0;2.0;Real Bed;3;15;3;1125;0;6;36;311;7;9.0;8.0;10.0;9.0;strict;6.0
85.0;65442947;100.0;2.0;Arapiles;Chamberí;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;1;0;3;1125;0;8;28;289;7;10.0;10.0;10.0;10.0;moderate;1.0
25.0;605612;100.0;5.0;Palacio;Centro;Madrid, Spain;Apartment;Private room;2;1.0;1.0;2.0;Real Bed;1;19;1;365;18;47;75;350;71;10.0;9.0;10.0;10.0;strict;5.0
19.0;2991670;99.0;34.0;Guindalera;Salamanca;Madrid, Spain;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;1;18;2;1125;7;37;67;342;8;10.0;9.0;10.0;9.0;strict;33.0
50.0;13675528;90.0;2.0;Justicia;Centro;Madrid, Spain;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;1;0;2;1125;12;27;45;106;39;10.0;9.0;10.0;10.0;flexible;2.0
